cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE"
Housing,"Gross Rent","Median (dollars)",917,"(+/- 24 )",1117,"(+/- 27 )",1254,"(+/- 43 )",1415,"(+/- 70 )",1796,"(+/- 42 )",1414,"(+/- 46 )",1734,"(+/- 35 )",1624,"(+/- 54 )",1049,"(+/- 42 )"
Housing,"Gross Rent","No rent paid",4424,"(+/- 1008 )",3360,"(+/- 845 )",3632,"(+/- 1002 )",2712,"(+/- 845 )",3572,"(+/- 936 )",4171,"(+/- 1235 )",3127,"(+/- 895 )",3193,"(+/- 960 )",6162,"(+/- 1415 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Total households",287065,"(+/- 3877 )",289018,"(+/- 4563 )",287751,"(+/- 5668 )",282691,"(+/- 4541 )",296859,"(+/- 4790 )",294824,"(+/- 4094 )",302369,"(+/- 5000 )",304233,"(+/- 5600 )",305870,"(+/- 5322 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Less than $10,000",17284,"(+/- 1963 )",13837,"(+/- 1940 )",13332,"(+/- 2284 )",11866,"(+/- 1851 )",12857,"(+/- 2037 )",9736,"(+/- 1809 )",28586,"(+/- 2601 )",13485,"(+/- 2407 )",15039,"(+/- 2823 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$10,000 to $14,999",16564,"(+/- 2345 )",11678,"(+/- 1914 )",10398,"(+/- 1867 )",6952,"(+/- 1533 )",8399,"(+/- 1450 )",8446,"(+/- 1885 )",17360,"(+/- 2218 )",11441,"(+/- 2092 )",12012,"(+/- 2068 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$15,000 to $24,999",27161,"(+/- 2517 )",20264,"(+/- 2376 )",18675,"(+/- 2386 )",17223,"(+/- 2254 )",13443,"(+/- 2031 )",18893,"(+/- 2399 )",19709,"(+/- 2409 )",16558,"(+/- 2061 )",20636,"(+/- 2394 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$25,000 to $34,999",24561,"(+/- 2831 )",19685,"(+/- 2284 )",18674,"(+/- 2079 )",12785,"(+/- 1946 )",14746,"(+/- 2207 )",15169,"(+/- 2025 )",18022,"(+/- 1996 )",14515,"(+/- 1875 )",23092,"(+/- 2645 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$35,000 to $49,999",32084,"(+/- 2956 )",29574,"(+/- 2627 )",28999,"(+/- 3546 )",20828,"(+/- 2590 )",20351,"(+/- 2667 )",22756,"(+/- 2597 )",25308,"(+/- 3462 )",22806,"(+/- 2157 )",30056,"(+/- 2860 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$50,000 to $74,999",49656,"(+/- 3785 )",43645,"(+/- 3063 )",43739,"(+/- 3483 )",32921,"(+/- 3115 )",35351,"(+/- 2919 )",40686,"(+/- 3356 )",41123,"(+/- 3551 )",37070,"(+/- 3058 )",48448,"(+/- 3524 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$75,000 to $99,999",33152,"(+/- 2963 )",36777,"(+/- 3223 )",36495,"(+/- 3386 )",31494,"(+/- 2580 )",34112,"(+/- 2968 )",36333,"(+/- 3480 )",34973,"(+/- 3195 )",34638,"(+/- 3046 )",39767,"(+/- 3202 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$100,000 to $149,999",48574,"(+/- 2838 )",52994,"(+/- 4098 )",48438,"(+/- 3310 )",50014,"(+/- 3624 )",56043,"(+/- 3963 )",54128,"(+/- 3944 )",46215,"(+/- 3122 )",65066,"(+/- 4037 )",58202,"(+/- 3869 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$150,000 to $199,000",19930,"(+/- 2147 )",30767,"(+/- 2530 )",31169,"(+/- 2835 )",35570,"(+/- 2876 )",36569,"(+/- 3201 )",36521,"(+/- 2848 )",29372,"(+/- 2727 )",39696,"(+/- 3521 )",27073,"(+/- 1911 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$200,000 or more",18099,"(+/- 1955 )",29797,"(+/- 2938 )",37832,"(+/- 2692 )",63038,"(+/- 2936 )",64988,"(+/- 3258 )",52156,"(+/- 3491 )",41701,"(+/- 2867 )",48958,"(+/- 3211 )",31545,"(+/- 2762 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Median household income (dollars)",61559,"(+/- 1465 )",77375,"(+/- 2443 )",81879,"(+/- 3092 )",104857,"(+/- 3481 )",106311,"(+/- 3499 )",97115,"(+/- 2942 )",75461,"(+/- 2076 )",100690,"(+/- 1929 )",77167,"(+/- 2498 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Mean household income (dollars)",83856,"(+/- 2392 )",100619,"(+/- 2564 )",110776,"(+/- 3116 )",148958,"(+/- 5038 )",144700,"(+/- 3450 )",127361,"(+/- 3270 )",109041,"(+/- 3482 )",128197,"(+/- 4198 )",103942,"(+/- 4598 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",715584,"(+/- 6725 )",751941,"(+/- 9066 )",759947,"(+/- 10643 )",757705,"(+/- 7983 )",762502,"(+/- 8915 )",763333,"(+/- 5329 )",814583,"(+/- 9440 )",755850,"(+/- 9366 )",739524,"(+/- 7821 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",692770,"(+/- 7363 )",731304,"(+/- 9843 )",731902,"(+/- 10918 )",741064,"(+/- 8581 )",742787,"(+/- 8642 )",746044,"(+/- 5954 )",775763,"(+/- 10832 )",739822,"(+/- 9386 )",715434,"(+/- 8721 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",476492,"(+/- 10165 )",559324,"(+/- 10135 )",529052,"(+/- 11418 )",623015,"(+/- 9962 )",610929,"(+/- 13189 )",604885,"(+/- 9906 )",546812,"(+/- 13465 )",587814,"(+/- 13023 )",529338,"(+/- 11913 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",327710,"(+/- 9692 )",269891,"(+/- 9703 )",297023,"(+/- 10572 )",222434,"(+/- 8691 )",221905,"(+/- 11323 )",259578,"(+/- 9391 )",289468,"(+/- 11981 )",248465,"(+/- 10040 )",324540,"(+/- 11057 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",22814,"(+/- 3450 )",20637,"(+/- 3269 )",28045,"(+/- 4684 )",16641,"(+/- 3090 )",19715,"(+/- 3160 )",17289,"(+/- 3354 )",38820,"(+/- 5373 )",16028,"(+/- 2962 )",24090,"(+/- 3795 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",158188,"(+/- 3353 )",158196,"(+/- 5166 )",172367,"(+/- 5287 )",174792,"(+/- 6528 )",159585,"(+/- 5928 )",165942,"(+/- 5187 )",153714,"(+/- 5544 )",150805,"(+/- 4838 )",152658,"(+/- 5027 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",2724,"(+/- 939 )",2214,"(+/- 872 )",2836,"(+/- 1432 )",1531,"(+/- 816 )",1617,"(+/- 607 )",2205,"(+/- 928 )",3254,"(+/- 1180 )",961,"(+/- 510 )",4681,"(+/- 1551 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",8.3,"(+/- 1.1 )",5.5,"(+/- 0.9 )",4.9,"(+/- 0.9 )",4.1,"(+/- 0.8 )",4.6,"(+/- 0.9 )",3.9,"(+/- 0.8 )",12.3,"(+/- 1.7 )",5.6,"(+/- 1.1 )",6.1,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",12.7,"(+/- 2.1 )",8.2,"(+/- 1.7 )",8.7,"(+/- 1.7 )",5.6,"(+/- 1.4 )",7.2,"(+/- 1.8 )",6.3,"(+/- 1.5 )",19.4,"(+/- 3.3 )",8.9,"(+/- 1.9 )",11.1,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.2,"(+/- 5.8 )",6.0,"(+/- 2.6 )",10.3,"(+/- 4.4 )",5.6,"(+/- 3.6 )",8.1,"(+/- 4.2 )",7.4,"(+/- 4.6 )",9.2,"(+/- 3.8 )",2.0,"(+/- 1.0 )",21.3,"(+/- 7.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.0,"(+/- 1.1 )",2.2,"(+/- 0.6 )",1.7,"(+/- 0.6 )",1.8,"(+/- 0.5 )",2.4,"(+/- 0.7 )",1.3,"(+/- 0.4 )",5.7,"(+/- 1.4 )",2.3,"(+/- 0.7 )",2.3,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",5.6,"(+/- 2.3 )",1.7,"(+/- 0.9 )",2.2,"(+/- 0.8 )",1.3,"(+/- 0.6 )",3.0,"(+/- 1.6 )",1.6,"(+/- 0.9 )",5.1,"(+/- 2.7 )",2.6,"(+/- 1.0 )",2.2,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",5.5,"(+/- 4.8 )",0.0,"(+/- 1.6 )",0.7,"(+/- 1.2 )",1.2,"(+/- 1.2 )",4.3,"(+/- 3.8 )",1.2,"(+/- 2.1 )",2.3,"(+/- 1.8 )",1.7,"(+/- 1.1 )",0.0,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",20.8,"(+/- 3.3 )",20.8,"(+/- 4.4 )",14.9,"(+/- 3.9 )",18.1,"(+/- 4.4 )",15.2,"(+/- 4.2 )",17.2,"(+/- 4.5 )",27.3,"(+/- 3.9 )",19.9,"(+/- 4.4 )",19.6,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",24.7,"(+/- 4.7 )",29.1,"(+/- 6.7 )",23.3,"(+/- 5.8 )",26.0,"(+/- 7.0 )",25.7,"(+/- 7.2 )",24.4,"(+/- 6.5 )",40.0,"(+/- 6.1 )",28.5,"(+/- 6.8 )",31.2,"(+/- 7.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",31.3,"(+/- 17.2 )",43.5,"(+/- 16.0 )",39.2,"(+/- 17.1 )",23.0,"(+/- 18.5 )",35.1,"(+/- 20.9 )",37.4,"(+/- 21.4 )",25.9,"(+/- 12.0 )",2.2,"(+/- 3.9 )",70.2,"(+/- 15.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",12.3,"(+/- 1.0 )",9.5,"(+/- 0.8 )",8.1,"(+/- 0.8 )",6.6,"(+/- 0.8 )",7.7,"(+/- 0.8 )",6.6,"(+/- 0.8 )",17.0,"(+/- 1.3 )",7.8,"(+/- 1.0 )",8.9,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",17.3,"(+/- 2.7 )",9.7,"(+/- 1.9 )",8.9,"(+/- 2.1 )",7.0,"(+/- 1.8 )",8.1,"(+/- 2.3 )",7.6,"(+/- 1.8 )",24.4,"(+/- 4.0 )",11.1,"(+/- 3.0 )",12.5,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",16.6,"(+/- 2.8 )",9.3,"(+/- 1.9 )",8.6,"(+/- 2.0 )",6.8,"(+/- 1.8 )",8.0,"(+/- 2.3 )",7.4,"(+/- 1.8 )",24.1,"(+/- 4.0 )",11.0,"(+/- 3.0 )",11.9,"(+/- 2.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",20.2,"(+/- 5.0 )",11.1,"(+/- 2.9 )",9.3,"(+/- 3.0 )",5.8,"(+/- 2.5 )",11.1,"(+/- 4.5 )",10.1,"(+/- 3.8 )",17.0,"(+/- 4.7 )",7.7,"(+/- 3.9 )",19.0,"(+/- 4.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",15.4,"(+/- 2.9 )",8.7,"(+/- 2.1 )",8.3,"(+/- 2.2 )",7.2,"(+/- 2.2 )",6.6,"(+/- 2.0 )",6.4,"(+/- 1.8 )",27.1,"(+/- 4.7 )",12.3,"(+/- 3.4 )",9.5,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",11.1,"(+/- 0.9 )",9.5,"(+/- 0.9 )",7.9,"(+/- 0.7 )",6.5,"(+/- 0.7 )",7.7,"(+/- 0.8 )",6.3,"(+/- 0.6 )",15.4,"(+/- 1.0 )",7.0,"(+/- 0.9 )",8.1,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.7,"(+/- 1.4 )",7.4,"(+/- 1.7 )",8.0,"(+/- 1.5 )",5.5,"(+/- 1.1 )",8.3,"(+/- 1.6 )",7.5,"(+/- 1.1 )",23.1,"(+/- 2.8 )",9.8,"(+/- 1.9 )",6.9,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",9.2,"(+/- 1.2 )",5.4,"(+/- 0.8 )",4.7,"(+/- 0.9 )",3.9,"(+/- 0.8 )",4.6,"(+/- 1.0 )",3.9,"(+/- 0.8 )",12.8,"(+/- 1.7 )",5.9,"(+/- 1.2 )",6.1,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",23.4,"(+/- 1.9 )",24.1,"(+/- 2.3 )",22.4,"(+/- 2.4 )",20.1,"(+/- 2.5 )",17.9,"(+/- 2.0 )",18.8,"(+/- 1.8 )",24.9,"(+/- 1.7 )",14.1,"(+/- 1.9 )",20.0,"(+/- 2.1 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",175725,"(+/- 5137 )",201417,"(+/- 5996 )",187252,"(+/- 5940 )",193303,"(+/- 5836 )",190395,"(+/- 5902 )",175942,"(+/- 5751 )",242375,"(+/- 6873 )",168932,"(+/- 5574 )",156150,"(+/- 5429 )"
Education,"School Enrollment","Nursery school, preschool",11561,"(+/- 1617 )",8461,"(+/- 1291 )",13049,"(+/- 1909 )",13960,"(+/- 1665 )",13955,"(+/- 1972 )",11739,"(+/- 1510 )",11675,"(+/- 1998 )",10917,"(+/- 1673 )",9652,"(+/- 1628 )"
Education,"School Enrollment",Kindergarten,8400,"(+/- 1370 )",7642,"(+/- 1854 )",10439,"(+/- 2043 )",8036,"(+/- 1380 )",8772,"(+/- 1622 )",7418,"(+/- 1420 )",9272,"(+/- 1845 )",8159,"(+/- 1659 )",6899,"(+/- 1551 )"
Education,"School Enrollment","Elementary school (grades 1-8)",64567,"(+/- 3104 )",64222,"(+/- 3454 )",73499,"(+/- 4802 )",74481,"(+/- 4092 )",63637,"(+/- 4018 )",71212,"(+/- 3747 )",60416,"(+/- 3499 )",64289,"(+/- 3581 )",63187,"(+/- 3738 )"
Education,"School Enrollment","High school (grades 9-12)",38770,"(+/- 2835 )",37328,"(+/- 3148 )",40820,"(+/- 3130 )",43004,"(+/- 3079 )",32216,"(+/- 3316 )",39381,"(+/- 3035 )",33092,"(+/- 3094 )",34882,"(+/- 2530 )",36929,"(+/- 2869 )"
Education,"School Enrollment","College or graduate school",52427,"(+/- 4056 )",83764,"(+/- 4310 )",49445,"(+/- 4273 )",53822,"(+/- 3990 )",71815,"(+/- 4692 )",46192,"(+/- 3794 )",127920,"(+/- 5770 )",50685,"(+/- 4227 )",39483,"(+/- 3640 )"
Education,"Educational Attainment","Population 25 years and over",505119,"(+/- 4816 )",520484,"(+/- 7154 )",538304,"(+/- 9591 )",529675,"(+/- 7624 )",542354,"(+/- 8045 )",549559,"(+/- 5469 )",555195,"(+/- 8518 )",564213,"(+/- 8613 )",545673,"(+/- 6099 )"
Education,"Educational Attainment","Less than 9th grade",20066,"(+/- 2656 )",14030,"(+/- 2119 )",26331,"(+/- 2835 )",17313,"(+/- 2970 )",14638,"(+/- 3224 )",20172,"(+/- 2798 )",45245,"(+/- 4625 )",23216,"(+/- 3783 )",22401,"(+/- 2672 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",35174,"(+/- 3713 )",25033,"(+/- 2481 )",28083,"(+/- 3420 )",18462,"(+/- 2493 )",16481,"(+/- 2698 )",20704,"(+/- 2936 )",28793,"(+/- 3165 )",22734,"(+/- 3135 )",22065,"(+/- 2407 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",159156,"(+/- 5366 )",135106,"(+/- 5849 )",145375,"(+/- 5677 )",109845,"(+/- 5369 )",95359,"(+/- 6283 )",126584,"(+/- 7669 )",117621,"(+/- 6777 )",122228,"(+/- 6143 )",146792,"(+/- 6172 )"
Education,"Educational Attainment","Some college, no degree",85917,"(+/- 4520 )",89176,"(+/- 5550 )",90273,"(+/- 5558 )",73304,"(+/- 4614 )",62268,"(+/- 5031 )",77180,"(+/- 4168 )",73864,"(+/- 4808 )",80756,"(+/- 5624 )",96278,"(+/- 6820 )"
Education,"Educational Attainment","Associate's degree",49155,"(+/- 3909 )",45228,"(+/- 3305 )",41588,"(+/- 3675 )",35534,"(+/- 2830 )",27522,"(+/- 2639 )",44566,"(+/- 3526 )",27935,"(+/- 3009 )",37511,"(+/- 3427 )",51771,"(+/- 3823 )"
Education,"Educational Attainment","Bachelor's degree",89722,"(+/- 4839 )",118338,"(+/- 6315 )",119001,"(+/- 5307 )",138655,"(+/- 5662 )",153979,"(+/- 7807 )",153073,"(+/- 5695 )",135527,"(+/- 5718 )",159330,"(+/- 7859 )",129583,"(+/- 6067 )"
Education,"Educational Attainment","Graduate or professional degree",65929,"(+/- 4706 )",93573,"(+/- 5480 )",87653,"(+/- 5314 )",136562,"(+/- 5206 )",172107,"(+/- 6760 )",107280,"(+/- 4331 )",126210,"(+/- 5765 )",118438,"(+/- 6374 )",76783,"(+/- 4284 )"
Education,"Educational Attainment","Percent high school graduate or higher",89.1,"(+/- 0.9 )",92.5,"(+/- 0.6 )",89.9,"(+/- 0.8 )",93.2,"(+/- 0.7 )",94.3,"(+/- 0.8 )",92.6,"(+/- 0.7 )",86.7,"(+/- 1.0 )",91.9,"(+/- 0.9 )",91.9,"(+/- 0.6 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",30.8,"(+/- 1.2 )",40.7,"(+/- 1.3 )",38.4,"(+/- 1.2 )",52.0,"(+/- 1.2 )",60.1,"(+/- 1.4 )",47.4,"(+/- 1.2 )",47.1,"(+/- 1.2 )",49.2,"(+/- 1.7 )",37.8,"(+/- 1.2 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",258368,G,294505,G,294795,G,348332,G,405822,G,377159,G,540777,G,543429,G,251708,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",83,G,181,J,206,H,60,G,54,H,216,G,36,H,28,H,288,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",98,J,159,G,10,J,69,G,3,G,75,H,0,N,151,G,100,J
Business,"Paid employees for pay period including March 12",Utilities,1704,H,1514,J,653,H,523,J,2467,J,765,H,908,J,2668,J,1312,G
Business,"Paid employees for pay period including March 12",Construction,11664,G,12023,G,15380,G,15152,G,18943,G,21296,G,9607,G,27349,G,19864,G
Business,"Paid employees for pay period including March 12",Manufacturing,29023,G,26977,G,45282,G,26835,G,15857,G,45526,G,9557,G,18421,G,15950,G
Business,"Paid employees for pay period including March 12","Wholesale trade",9311,G,12531,G,17432,H,26101,H,17904,G,18964,G,13585,G,20088,G,9336,G
Business,"Paid employees for pay period including March 12","Retail trade",33303,G,37860,G,30854,G,44279,G,37004,G,47430,G,36440,G,50916,G,45019,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",8445,G,12509,G,9222,G,11608,G,7764,G,8926,G,23224,G,14006,G,6597,G
Business,"Paid employees for pay period including March 12",Information,3213,G,4017,G,8858,G,8752,G,22889,G,19088,H,25918,G,24118,G,3754,G
Business,"Paid employees for pay period including March 12","Finance and insurance",10960,H,15272,H,9887,G,12718,G,15046,G,12239,G,32829,G,67201,G,6742,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3570,G,3391,G,3130,G,6569,G,6451,G,4441,H,10130,G,11236,G,3240,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",10636,G,16501,H,26894,G,19934,G,61222,G,32365,G,64142,G,68785,G,11967,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",3869,G,6988,G,9775,G,13486,H,19039,G,9865,H,17830,H,24813,H,5114,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",8683,G,12655,G,16712,G,21989,G,22958,G,23326,G,17886,G,30294,G,11296,G
Business,"Paid employees for pay period including March 12","Educational services",16565,G,24086,G,5677,G,26926,G,49256,H,11266,G,81122,G,10208,G,4439,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",60044,G,66651,G,53039,G,57620,G,55652,G,67422,G,114005,G,93060,G,52508,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",6366,H,4578,G,5010,G,9294,G,7341,G,6849,G,10554,G,9272,G,6886,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",28761,G,26354,G,25289,G,31997,G,30473,G,33847,G,55140,G,49436,G,34990,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",12048,G,10220,G,11387,G,14336,G,15392,G,13213,G,17770,G,21293,G,12187,G
Business,"Paid employees for pay period including March 12","Industries not classified",22,H,38,J,98,J,84,H,107,G,40,J,94,G,86,J,119,G
Business,"Annual payroll ($1,000)","Total for all sectors",12037388,G,14463173,G,20802191,G,21656093,G,32139284,G,25115402,G,49115696,G,46447084,G,12413815,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",2767,G,5276,H,6560,G,2098,G,2371,H,13806,G,3264,J,1307,H,13808,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",8698,J,10970,G,1083,H,5847,G,357,J,9873,G,0,N,10600,G,6564,H
Business,"Annual payroll ($1,000)",Utilities,202595,G,144355,J,66966,H,56238,H,340177,J,101478,H,129460,H,329689,J,225289,G
Business,"Annual payroll ($1,000)",Construction,820180,G,811960,G,1163283,G,1163448,G,1573188,G,1662022,G,980688,G,2561825,G,1395890,G
Business,"Annual payroll ($1,000)",Manufacturing,1711587,G,1696067,G,3760127,G,2110522,H,1419694,G,4403436,G,743568,G,1350293,G,980590,G
Business,"Annual payroll ($1,000)","Wholesale trade",551030,G,790890,G,2100967,H,2398245,H,1820360,G,1871221,G,1616616,G,2471567,H,647159,G
Business,"Annual payroll ($1,000)","Retail trade",980844,G,1139395,G,1007212,G,1380191,G,1389012,G,1543821,G,1901104,H,1752160,G,1505029,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",371805,G,507338,G,351883,G,495481,G,371213,H,435262,G,1415886,G,850859,G,261251,G
Business,"Annual payroll ($1,000)",Information,172756,G,267625,G,1167450,G,815058,G,2990178,G,2561979,H,4560133,G,2747713,G,215621,G
Business,"Annual payroll ($1,000)","Finance and insurance",1036013,H,1245438,H,909598,G,1604446,G,1554449,G,1188228,G,7681972,G,12436487,G,553083,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",141784,G,166507,G,179784,G,457809,G,405986,G,274320,H,770001,G,1106500,G,180112,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",715457,H,1431599,H,3443551,G,2436289,G,8312377,G,3526290,G,10393577,G,7895086,G,798155,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",286617,G,567383,G,1771438,G,1833777,H,2886115,H,1310783,H,2248117,H,2868476,H,496270,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",360171,G,479681,G,913194,G,1251842,G,1534092,G,1183879,G,902754,G,1616565,G,622585,G
Business,"Annual payroll ($1,000)","Educational services",565604,G,825072,G,235006,G,1047727,G,2940344,H,440296,G,4110527,G,465283,G,154043,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2974420,G,3396643,G,2551971,H,2868769,G,2873743,G,3149951,G,8648578,G,5078234,G,2732915,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",143785,G,108265,G,108764,G,502443,H,182818,G,175632,G,616904,H,523070,G,225326,G
Business,"Annual payroll ($1,000)","Accommodation and food services",617309,G,528548,G,543888,G,700137,G,906118,G,812581,G,1698212,G,1336304,G,981236,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",372788,G,339052,G,517544,H,522334,G,630484,G,448583,G,688620,G,1040863,G,414542,G
Business,"Annual payroll ($1,000)","Industries not classified",1178,G,1109,G,1922,H,3392,G,6208,G,1961,H,5418,G,4203,H,4347,G
Business,"Total Establishments","Total for all sectors",16000,X,17009,X,16957,X,21052,X,21194,X,21856,X,17760,X,25289,X,23246,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",26,X,29,X,30,X,23,X,13,X,63,X,6,X,7,X,126,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",10,X,9,X,4,X,6,X,3,X,7,X,0,X,7,X,13,X
Business,"Total Establishments",Utilities,46,X,40,X,38,X,25,X,20,X,23,X,39,X,45,X,36,X
Business,"Total Establishments",Construction,1887,X,1846,X,2050,X,2252,X,2139,X,2887,X,976,X,2377,X,3675,X
