cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE"
Housing,"Gross Rent","No rent paid",10995,"(+/- 1798 )",6566,"(+/- 1437 )",7930,"(+/- 1629 )",8352,"(+/- 1492 )",4043,"(+/- 983 )",6915,"(+/- 1324 )",8503,"(+/- 1585 )",6051,"(+/- 1316 )",5106,"(+/- 1724 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Total households",301451,"(+/- 4475 )",304715,"(+/- 4460 )",294614,"(+/- 4252 )",296321,"(+/- 4106 )",320384,"(+/- 4564 )",303648,"(+/- 4149 )",292062,"(+/- 3827 )",271504,"(+/- 4751 )",270038,"(+/- 5127 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Less than $10,000",22971,"(+/- 2569 )",21044,"(+/- 2301 )",18171,"(+/- 2827 )",14700,"(+/- 2235 )",15435,"(+/- 2102 )",15156,"(+/- 1846 )",13655,"(+/- 1914 )",17806,"(+/- 2191 )",25543,"(+/- 2914 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$10,000 to $14,999",18174,"(+/- 2402 )",12368,"(+/- 1852 )",15824,"(+/- 2497 )",15466,"(+/- 2294 )",11506,"(+/- 1718 )",13854,"(+/- 2516 )",12007,"(+/- 2066 )",12383,"(+/- 1836 )",20100,"(+/- 2858 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$15,000 to $24,999",36596,"(+/- 3445 )",32561,"(+/- 2749 )",31610,"(+/- 3061 )",24177,"(+/- 2515 )",23615,"(+/- 2824 )",29531,"(+/- 2704 )",24304,"(+/- 2791 )",24213,"(+/- 2456 )",31607,"(+/- 3685 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$25,000 to $34,999",33755,"(+/- 2888 )",27974,"(+/- 2747 )",30141,"(+/- 3064 )",30166,"(+/- 3328 )",27777,"(+/- 3176 )",27049,"(+/- 2563 )",29653,"(+/- 3423 )",27077,"(+/- 2710 )",32069,"(+/- 3183 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$35,000 to $49,999",44582,"(+/- 3314 )",40123,"(+/- 3515 )",43098,"(+/- 3603 )",41353,"(+/- 3704 )",44311,"(+/- 3656 )",44176,"(+/- 3379 )",40312,"(+/- 4009 )",33215,"(+/- 2841 )",41466,"(+/- 3704 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$50,000 to $74,999",56967,"(+/- 3727 )",52791,"(+/- 3654 )",54555,"(+/- 3396 )",59297,"(+/- 4125 )",61512,"(+/- 4761 )",57330,"(+/- 4095 )",51186,"(+/- 3918 )",48013,"(+/- 3420 )",49046,"(+/- 4231 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$75,000 to $99,999",35162,"(+/- 2863 )",41481,"(+/- 3056 )",36759,"(+/- 2868 )",41120,"(+/- 3894 )",44933,"(+/- 3778 )",41555,"(+/- 3100 )",33932,"(+/- 3509 )",31365,"(+/- 2716 )",28252,"(+/- 3506 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$100,000 to $149,999",33858,"(+/- 2831 )",44823,"(+/- 3522 )",37341,"(+/- 3196 )",44040,"(+/- 3550 )",48127,"(+/- 3481 )",42338,"(+/- 3056 )",42539,"(+/- 3277 )",42328,"(+/- 2789 )",24354,"(+/- 2617 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$150,000 to $199,000",9886,"(+/- 1516 )",14598,"(+/- 1959 )",14075,"(+/- 1848 )",16299,"(+/- 2405 )",18410,"(+/- 2066 )",18989,"(+/- 2279 )",19813,"(+/- 2218 )",13985,"(+/- 1680 )",8563,"(+/- 1714 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$200,000 or more",9500,"(+/- 1496 )",16952,"(+/- 1840 )",13040,"(+/- 1632 )",9703,"(+/- 1724 )",24758,"(+/- 2481 )",13670,"(+/- 1801 )",24661,"(+/- 2443 )",21119,"(+/- 1956 )",9038,"(+/- 1649 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Median household income (dollars)",47478,"(+/- 1717 )",57777,"(+/- 2374 )",52491,"(+/- 1516 )",59461,"(+/- 2065 )",63295,"(+/- 2265 )",59421,"(+/- 1871 )",62720,"(+/- 1899 )",60152,"(+/- 2295 )",43708,"(+/- 1919 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Mean household income (dollars)",65629,"(+/- 2393 )",78752,"(+/- 2197 )",73156,"(+/- 2093 )",74449,"(+/- 2102 )",90806,"(+/- 2883 )",78222,"(+/- 2624 )",90869,"(+/- 2811 )",88011,"(+/- 3339 )",61059,"(+/- 2093 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",713406,"(+/- 3992 )",749920,"(+/- 3792 )",731551,"(+/- 4653 )",804494,"(+/- 6005 )",770540,"(+/- 2819 )",788261,"(+/- 4224 )",773826,"(+/- 5369 )",697070,"(+/- 9279 )",690247,"(+/- 9301 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",631100,"(+/- 6203 )",683034,"(+/- 6199 )",656721,"(+/- 7558 )",722778,"(+/- 8347 )",684723,"(+/- 7039 )",717709,"(+/- 7192 )",711643,"(+/- 6704 )",639708,"(+/- 10334 )",590252,"(+/- 11345 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",418830,"(+/- 10005 )",520383,"(+/- 10316 )",474547,"(+/- 10835 )",541640,"(+/- 14183 )",532489,"(+/- 9831 )",535966,"(+/- 10690 )",547024,"(+/- 10481 )",485006,"(+/- 13442 )",383189,"(+/- 15833 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",312636,"(+/- 9208 )",260898,"(+/- 8510 )",286575,"(+/- 9254 )",278352,"(+/- 11148 )",223370,"(+/- 9876 )",288321,"(+/- 8775 )",265041,"(+/- 8731 )",238874,"(+/- 7824 )",276855,"(+/- 12553 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",82306,"(+/- 6273 )",66886,"(+/- 6620 )",74830,"(+/- 6494 )",81716,"(+/- 6583 )",85817,"(+/- 6291 )",70552,"(+/- 5660 )",62183,"(+/- 5197 )",57362,"(+/- 5639 )",99995,"(+/- 8393 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",149170,"(+/- 3179 )",162380,"(+/- 2803 )",163322,"(+/- 2985 )",202256,"(+/- 3730 )",172104,"(+/- 1795 )",187506,"(+/- 2542 )",208304,"(+/- 3241 )",172656,"(+/- 6235 )",182515,"(+/- 6118 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",5704,"(+/- 1547 )",8413,"(+/- 2629 )",8267,"(+/- 2070 )",10639,"(+/- 2632 )",11964,"(+/- 2768 )",7604,"(+/- 1651 )",8222,"(+/- 2115 )",5543,"(+/- 1413 )",14116,"(+/- 3755 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",12.4,"(+/- 1.4 )",8.9,"(+/- 1.0 )",11.2,"(+/- 1.4 )",9.4,"(+/- 1.2 )",7.8,"(+/- 1.2 )",9.1,"(+/- 1.2 )",7.4,"(+/- 0.9 )",8.6,"(+/- 1.2 )",16.3,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",21.6,"(+/- 3.0 )",14.0,"(+/- 2.0 )",19.2,"(+/- 2.8 )",14.9,"(+/- 2.5 )",13.1,"(+/- 2.2 )",14.7,"(+/- 2.1 )",11.5,"(+/- 1.9 )",13.0,"(+/- 2.0 )",26.5,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",21.2,"(+/- 6.2 )",19.6,"(+/- 6.0 )",18.4,"(+/- 5.3 )",20.8,"(+/- 7.8 )",7.4,"(+/- 3.6 )",16.6,"(+/- 6.1 )",13.6,"(+/- 4.8 )",13.6,"(+/- 4.7 )",24.6,"(+/- 8.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",7.1,"(+/- 1.2 )",4.9,"(+/- 1.0 )",6.6,"(+/- 1.1 )",4.4,"(+/- 0.8 )",3.6,"(+/- 1.0 )",5.1,"(+/- 0.9 )",3.9,"(+/- 0.7 )",3.4,"(+/- 0.9 )",5.5,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",11.3,"(+/- 2.8 )",6.6,"(+/- 2.0 )",10.8,"(+/- 2.7 )",5.8,"(+/- 1.8 )",6.4,"(+/- 2.0 )",7.3,"(+/- 1.8 )",5.1,"(+/- 1.4 )",4.1,"(+/- 1.8 )",8.9,"(+/- 2.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",7.8,"(+/- 4.9 )",7.2,"(+/- 5.5 )",10.1,"(+/- 6.4 )",8.9,"(+/- 5.5 )",2.6,"(+/- 1.9 )",5.7,"(+/- 3.3 )",8.2,"(+/- 4.4 )",1.3,"(+/- 1.7 )",4.2,"(+/- 5.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",32.5,"(+/- 5.6 )",23.0,"(+/- 3.8 )",29.9,"(+/- 5.6 )",27.6,"(+/- 4.9 )",20.9,"(+/- 4.6 )",27.6,"(+/- 4.4 )",28.2,"(+/- 4.3 )",26.5,"(+/- 4.4 )",28.5,"(+/- 4.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",42.3,"(+/- 7.6 )",31.3,"(+/- 5.5 )",39.3,"(+/- 7.4 )",34.9,"(+/- 7.1 )",27.1,"(+/- 6.2 )",38.4,"(+/- 6.2 )",36.3,"(+/- 5.9 )",32.7,"(+/- 5.3 )",37.6,"(+/- 6.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",55.0,"(+/- 17.1 )",56.9,"(+/- 15.9 )",41.2,"(+/- 14.1 )",52.2,"(+/- 20.9 )",35.6,"(+/- 19.3 )",48.3,"(+/- 17.2 )",38.2,"(+/- 16.1 )",40.3,"(+/- 13.7 )",40.5,"(+/- 15.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",16.8,"(+/- 1.4 )",12.7,"(+/- 1.1 )",15.3,"(+/- 1.3 )",12.9,"(+/- 1.2 )",11.9,"(+/- 1.1 )",12.4,"(+/- 1.2 )",11.0,"(+/- 1.1 )",11.9,"(+/- 1.2 )",20.7,"(+/- 1.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",27.6,"(+/- 3.9 )",15.6,"(+/- 2.3 )",23.4,"(+/- 3.2 )",17.6,"(+/- 2.7 )",16.2,"(+/- 3.2 )",16.2,"(+/- 2.4 )",14.0,"(+/- 2.3 )",15.6,"(+/- 2.4 )",32.6,"(+/- 4.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",27.3,"(+/- 3.9 )",15.3,"(+/- 2.3 )",22.9,"(+/- 3.3 )",17.4,"(+/- 2.7 )",15.8,"(+/- 3.2 )",15.8,"(+/- 2.4 )",13.6,"(+/- 2.3 )",15.2,"(+/- 2.4 )",32.5,"(+/- 4.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",34.5,"(+/- 6.5 )",21.9,"(+/- 4.8 )",22.7,"(+/- 4.2 )",21.1,"(+/- 5.2 )",15.2,"(+/- 4.6 )",19.4,"(+/- 4.7 )",18.2,"(+/- 4.1 )",17.2,"(+/- 3.8 )",34.3,"(+/- 7.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",24.7,"(+/- 3.7 )",12.9,"(+/- 2.1 )",22.9,"(+/- 3.8 )",16.0,"(+/- 2.7 )",16.0,"(+/- 3.3 )",14.6,"(+/- 2.4 )",12.0,"(+/- 2.2 )",14.6,"(+/- 2.6 )",31.8,"(+/- 4.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",14.2,"(+/- 1.0 )",11.9,"(+/- 0.9 )",13.2,"(+/- 1.0 )",11.4,"(+/- 1.0 )",10.8,"(+/- 0.9 )",11.3,"(+/- 1.0 )",10.0,"(+/- 0.9 )",10.8,"(+/- 1.0 )",16.8,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",9.8,"(+/- 1.4 )",9.7,"(+/- 1.6 )",11.4,"(+/- 1.9 )",8.3,"(+/- 1.4 )",10.0,"(+/- 1.9 )",7.9,"(+/- 1.1 )",8.4,"(+/- 1.5 )",8.0,"(+/- 1.3 )",14.7,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",14.3,"(+/- 1.7 )",9.4,"(+/- 1.1 )",12.6,"(+/- 1.5 )",10.2,"(+/- 1.3 )",9.1,"(+/- 1.5 )",9.5,"(+/- 1.2 )",8.4,"(+/- 1.1 )",9.0,"(+/- 1.2 )",18.9,"(+/- 2.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",26.9,"(+/- 2.2 )",25.4,"(+/- 2.2 )",25.9,"(+/- 2.0 )",25.7,"(+/- 2.8 )",19.1,"(+/- 1.7 )",27.6,"(+/- 2.5 )",25.3,"(+/- 2.5 )",27.7,"(+/- 2.3 )",26.8,"(+/- 2.1 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",141551,"(+/- 4228 )",173025,"(+/- 4935 )",160829,"(+/- 4158 )",199471,"(+/- 4671 )",171260,"(+/- 4366 )",179977,"(+/- 4730 )",197876,"(+/- 5053 )",169328,"(+/- 8376 )",179014,"(+/- 7669 )"
Education,"School Enrollment","Nursery school, preschool",5322,"(+/- 1032 )",10055,"(+/- 1772 )",7462,"(+/- 1443 )",10559,"(+/- 1987 )",10999,"(+/- 1636 )",10712,"(+/- 1734 )",13431,"(+/- 1723 )",10434,"(+/- 1937 )",9921,"(+/- 2375 )"
Education,"School Enrollment",Kindergarten,8389,"(+/- 1463 )",8257,"(+/- 1500 )",7910,"(+/- 1605 )",9834,"(+/- 1797 )",8006,"(+/- 1843 )",9871,"(+/- 1750 )",9874,"(+/- 1774 )",8997,"(+/- 1573 )",11023,"(+/- 2146 )"
Education,"School Enrollment","Elementary school (grades 1-8)",64368,"(+/- 2505 )",67183,"(+/- 2465 )",69427,"(+/- 3004 )",85450,"(+/- 2982 )",67696,"(+/- 2806 )",81050,"(+/- 2937 )",90152,"(+/- 2681 )",75322,"(+/- 4562 )",77373,"(+/- 4659 )"
Education,"School Enrollment","High school (grades 9-12)",30690,"(+/- 2009 )",35611,"(+/- 1854 )",36207,"(+/- 2034 )",44572,"(+/- 2472 )",32428,"(+/- 2110 )",40740,"(+/- 1928 )",48266,"(+/- 3230 )",37238,"(+/- 2641 )",36349,"(+/- 2483 )"
Education,"School Enrollment","College or graduate school",32782,"(+/- 3289 )",51919,"(+/- 4111 )",39823,"(+/- 3576 )",49056,"(+/- 3898 )",52131,"(+/- 3944 )",37604,"(+/- 3303 )",36153,"(+/- 3547 )",37337,"(+/- 4199 )",44348,"(+/- 4280 )"
Education,"Educational Attainment","Population 25 years and over",521341,"(+/- 3450 )",525640,"(+/- 3114 )",525977,"(+/- 3629 )",539909,"(+/- 5294 )",543345,"(+/- 1248 )",558346,"(+/- 3280 )",532755,"(+/- 4142 )",487919,"(+/- 7323 )",458730,"(+/- 6270 )"
Education,"Educational Attainment","Less than 9th grade",26019,"(+/- 3575 )",21082,"(+/- 2477 )",25612,"(+/- 3084 )",23454,"(+/- 2962 )",22176,"(+/- 2497 )",29112,"(+/- 3352 )",19127,"(+/- 2303 )",15162,"(+/- 1897 )",20749,"(+/- 3135 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",48315,"(+/- 3956 )",35093,"(+/- 3513 )",40109,"(+/- 3605 )",45835,"(+/- 4390 )",34750,"(+/- 3448 )",41828,"(+/- 3290 )",35657,"(+/- 3821 )",35787,"(+/- 3378 )",42950,"(+/- 3814 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",189376,"(+/- 7417 )",155474,"(+/- 6207 )",167958,"(+/- 6125 )",181183,"(+/- 7382 )",121704,"(+/- 6239 )",193877,"(+/- 7089 )",166894,"(+/- 5670 )",157537,"(+/- 6939 )",146750,"(+/- 8266 )"
Education,"Educational Attainment","Some college, no degree",102366,"(+/- 5461 )",108078,"(+/- 5622 )",109982,"(+/- 4677 )",118265,"(+/- 6409 )",96115,"(+/- 5414 )",114421,"(+/- 5616 )",96808,"(+/- 5745 )",96190,"(+/- 5632 )",111057,"(+/- 6201 )"
Education,"Educational Attainment","Associate's degree",41115,"(+/- 3240 )",41964,"(+/- 3560 )",44841,"(+/- 3555 )",42854,"(+/- 3753 )",35230,"(+/- 3445 )",39482,"(+/- 3004 )",43198,"(+/- 3209 )",33856,"(+/- 3451 )",26346,"(+/- 3409 )"
Education,"Educational Attainment","Bachelor's degree",72232,"(+/- 4098 )",98936,"(+/- 4765 )",87986,"(+/- 5454 )",84561,"(+/- 4961 )",146327,"(+/- 5147 )",91805,"(+/- 5014 )",107860,"(+/- 5160 )",86050,"(+/- 4422 )",69343,"(+/- 5350 )"
Education,"Educational Attainment","Graduate or professional degree",41918,"(+/- 4095 )",65013,"(+/- 4532 )",49489,"(+/- 3962 )",43757,"(+/- 4297 )",87043,"(+/- 5299 )",47821,"(+/- 3722 )",63211,"(+/- 4135 )",63337,"(+/- 3940 )",41535,"(+/- 3840 )"
Education,"Educational Attainment","Percent high school graduate or higher",85.7,"(+/- 1.0 )",89.3,"(+/- 0.8 )",87.5,"(+/- 0.9 )",87.2,"(+/- 1.0 )",89.5,"(+/- 0.7 )",87.3,"(+/- 0.8 )",89.7,"(+/- 0.9 )",89.6,"(+/- 0.8 )",86.1,"(+/- 1.0 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",21.9,"(+/- 1.1 )",31.2,"(+/- 1.2 )",26.1,"(+/- 1.2 )",23.8,"(+/- 1.2 )",43.0,"(+/- 1.0 )",25.0,"(+/- 1.1 )",32.1,"(+/- 1.1 )",30.6,"(+/- 1.1 )",24.2,"(+/- 1.3 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",247720,G,302098,G,292232,G,256637,G,484574,G,212358,G,252998,G,256971,G,329767,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",52,J,101,H,177,G,102,G,44,G,288,H,700,H,174,G,11,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",808,H,580,G,199,H,381,J,183,J,856,G,252,J,173,H,10,G
Business,"Paid employees for pay period including March 12",Utilities,298,G,257,J,271,H,630,J,258,J,542,H,676,G,319,J,0,N
Business,"Paid employees for pay period including March 12",Construction,9848,G,14044,G,13533,G,9823,G,24902,G,11334,G,11779,G,10552,G,13437,G
Business,"Paid employees for pay period including March 12",Manufacturing,45678,G,26806,G,55164,G,58776,G,25649,G,41838,G,28180,G,34692,G,22594,G
Business,"Paid employees for pay period including March 12","Wholesale trade",6641,G,16663,G,8327,G,10273,G,24027,G,8083,G,7963,G,11657,G,26097,G
Business,"Paid employees for pay period including March 12","Retail trade",38559,G,40095,G,35776,G,36408,G,39501,G,30643,G,32483,G,31753,G,32955,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",8507,H,13400,G,13507,G,16321,G,26875,G,13703,H,5013,G,8630,G,49641,H
Business,"Paid employees for pay period including March 12",Information,3290,H,5646,H,4164,G,3731,G,13572,G,2705,H,6050,G,2799,H,4316,H
Business,"Paid employees for pay period including March 12","Finance and insurance",7465,G,14097,G,16500,H,9772,G,26780,G,6869,G,17371,H,11103,G,9189,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3614,G,4409,G,2681,G,2501,G,8579,G,2408,G,2997,G,4313,G,4901,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",4617,G,14840,G,17842,G,7602,G,28196,G,7384,G,13644,G,11033,G,11311,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",4118,H,7325,H,5397,G,4338,G,24196,G,3438,G,14771,G,10246,H,20816,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",14966,G,35312,G,21557,G,17859,G,38793,G,12586,G,20959,G,17991,G,30916,G
Business,"Paid employees for pay period including March 12","Educational services",2753,H,6323,G,5433,H,4899,G,26339,G,1921,G,3811,G,6357,G,9793,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",40899,G,48424,G,44683,G,30353,G,81611,G,31041,G,43209,G,54271,G,46494,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",6986,G,4123,G,3574,G,2083,G,12721,G,2068,G,3695,G,2540,G,4667,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",39058,G,34906,G,31397,G,29424,G,60701,G,24918,G,28256,G,27234,G,27868,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",9540,G,14662,G,12019,G,11347,G,21600,G,9705,G,11126,G,11092,G,14733,G
Business,"Paid employees for pay period including March 12","Industries not classified",23,J,85,H,31,H,14,G,47,H,28,J,63,J,42,H,11,J
Business,"Annual payroll ($1,000)","Total for all sectors",9828939,G,13438774,G,13517893,G,10768465,G,28185593,G,8435229,G,13227665,G,11765053,G,17061080,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",974,H,2575,H,5310,G,3706,G,1604,G,19453,J,16479,H,7592,G,196,J
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",74331,H,34758,G,12659,H,24855,J,12754,H,55551,H,15699,H,12122,H,3633,J
Business,"Annual payroll ($1,000)",Utilities,22697,G,16214,H,22643,G,55327,J,22001,J,38517,H,55166,G,22732,H,0,N
Business,"Annual payroll ($1,000)",Construction,487184,G,764820,G,845318,G,503292,G,1575920,G,579437,G,706147,G,595187,G,795616,G
Business,"Annual payroll ($1,000)",Manufacturing,2589870,G,1460520,H,3092810,G,3255881,G,1322799,G,1977212,G,1334641,G,1679238,G,1552719,G
Business,"Annual payroll ($1,000)","Wholesale trade",364691,G,1086909,G,505323,G,619605,G,1695285,G,471968,G,724672,H,655518,G,1627930,G
Business,"Annual payroll ($1,000)","Retail trade",995674,G,1172832,G,986837,G,1017054,G,1219138,G,837150,G,978665,G,831332,G,1001025,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",411993,H,610623,G,627480,G,722855,G,1258209,G,571247,G,253650,G,412304,G,2487360,H
Business,"Annual payroll ($1,000)",Information,145423,H,472190,H,197105,G,177413,G,1080789,G,119194,G,555222,G,127462,H,209655,G
Business,"Annual payroll ($1,000)","Finance and insurance",398354,G,942600,G,1168215,G,613505,G,2567224,G,423527,G,1645480,H,1028928,G,976474,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",113897,G,207959,G,142104,G,124731,G,536064,G,115970,G,172214,G,248370,G,257728,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",230773,G,1217679,G,1419541,G,437003,G,2565304,G,426065,G,1007196,G,676233,G,754172,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",271398,G,739750,H,391004,G,330162,G,2821857,G,268544,J,1388507,G,1167297,H,2400736,J
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",390842,G,1015607,G,781890,G,526521,G,1634893,G,382990,G,1144631,G,568880,G,893576,G
Business,"Annual payroll ($1,000)","Educational services",60433,H,204403,G,147912,G,118864,G,1179487,G,51029,G,108590,G,220919,G,388121,H
Business,"Annual payroll ($1,000)","Health care and social assistance",2111329,G,2371849,G,2238465,G,1422796,G,5370271,G,1358952,G,2199191,G,2722912,G,2414306,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",165610,H,72615,G,77001,G,33182,G,1073870,G,49641,G,110990,G,62467,G,251377,H
Business,"Annual payroll ($1,000)","Accommodation and food services",750165,G,639677,G,529139,G,469154,G,1471610,G,412553,G,487309,G,442436,G,500783,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",243001,G,403462,G,326480,G,311900,G,774483,G,275359,G,322079,G,281884,G,544980,G
Business,"Annual payroll ($1,000)","Industries not classified",300,G,1732,G,657,G,659,H,2031,G,870,G,1137,G,1240,J,339,J
Business,"Total Establishments","Total for all sectors",13998,X,16373,X,14730,X,13660,X,21721,X,14206,X,16022,X,14987,X,13325,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",9,X,20,X,28,X,27,X,16,X,31,X,58,X,37,X,6,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",23,X,19,X,28,X,29,X,10,X,42,X,20,X,9,X,3,X
Business,"Total Establishments",Utilities,23,X,11,X,16,X,24,X,11,X,27,X,22,X,14,X,0,X
Business,"Total Establishments",Construction,988,X,1335,X,1062,X,1160,X,1476,X,1432,X,1265,X,1073,X,762,X
Business,"Total Establishments",Manufacturing,657,X,580,X,755,X,694,X,648,X,798,X,590,X,540,X,433,X
Business,"Total Establishments","Wholesale trade",465,X,923,X,668,X,523,X,1119,X,540,X,604,X,704,X,987,X
Business,"Total Establishments","Retail trade",2732,X,2493,X,2368,X,2572,X,2835,X,2457,X,2525,X,2469,X,2196,X
